imdb_ids,Act_Adven_West,Mus_Bio_His_War_Doc,Sh_Ani_Fam,Fant_SF,Mys_Cri_Hor_Thr,Romance,Drama,Comedy,Other
382263,0,0,0,0,1,0,0,0,0.0
807952,0,0,0,0,0,0,1,1,0.0
1047884,0,0,0,0,0,0,1,0,0.0
97067,1,0,1,0,1,0,1,1,0.0
1155630,0,0,0,0,0,0,0,1,0.0
257215,0,1,0,0,0,1,1,0,1.0
1486190,0,0,0,0,0,1,1,1,0.0
1193460,1,0,0,0,1,0,0,1,1.0
95730,0,0,0,0,0,0,0,1,0.0
97994,0,0,0,0,0,0,0,1,0.0
2139913,1,0,0,1,0,0,0,0,0.0
358631,0,1,0,0,0,0,0,0,0.0
816435,0,0,0,0,0,0,0,1,0.0
66130,1,1,0,0,1,0,1,0,0.0
89997,0,0,0,0,0,1,1,1,0.0
1442512,1,0,0,0,0,0,0,1,1.0
1023441,0,1,0,0,0,1,1,0,0.0
87889,0,0,0,0,0,0,0,1,0.0
222293,0,0,0,1,1,0,1,0,0.0
853268,0,0,0,0,1,0,1,1,0.0
116020,0,0,0,0,0,1,1,0,0.0
1352383,0,1,0,0,0,0,0,0,0.0
1488569,0,0,0,0,0,1,1,0,0.0
112444,0,0,0,0,0,1,0,1,0.0
215685,1,0,1,1,0,0,0,1,0.0
75893,0,0,0,0,0,0,1,0,0.0
55064,0,0,0,0,1,1,1,0,0.0
1399683,0,0,0,0,0,0,1,0,0.0
47184,0,1,0,0,0,0,0,1,0.0
337024,0,0,0,0,0,0,1,0,0.0
44135,1,1,0,0,0,1,0,0,0.0
62433,0,0,0,1,1,0,0,0,0.0
454250,0,0,0,0,0,0,0,1,0.0
1306985,0,0,1,0,0,0,1,1,1.0
469094,0,0,0,0,0,0,1,1,0.0
63186,1,0,0,0,0,0,1,1,0.0
1378121,1,0,1,0,0,0,0,1,0.0
1132161,0,0,0,0,0,1,1,0,0.0
18150,0,0,1,0,0,0,0,1,0.0
1587288,0,1,0,0,0,0,0,1,0.0
43306,0,1,0,0,0,1,1,0,1.0
65580,0,0,0,0,1,0,0,0,0.0
93743,1,0,1,1,0,0,0,0,0.0
20103,0,0,0,0,1,0,1,0,0.0
1336617,0,0,0,0,0,1,1,1,0.0
882765,0,0,0,0,0,0,1,0,0.0
269856,0,0,0,0,0,0,1,0,0.0
1468843,1,0,1,1,0,0,1,0,0.0
307920,0,0,0,0,0,1,1,0,0.0
459327,0,1,0,0,0,0,1,0,0.0
99310,0,0,0,0,0,0,1,1,0.0
1657319,0,0,0,0,0,0,1,1,1.0
1447791,0,0,0,0,1,0,0,0,1.0
1694546,0,1,0,0,0,0,0,0,0.0
116712,1,0,0,0,1,0,0,0,0.0
452582,0,1,0,0,0,0,0,0,0.0
104999,0,0,0,0,1,0,0,0,0.0
1702412,1,0,0,0,0,0,0,0,1.0
142240,1,0,1,1,1,0,0,0,0.0
142233,1,0,1,1,0,0,0,0,0.0
142237,1,0,1,1,0,0,0,0,0.0
142238,1,0,1,0,0,0,0,0,0.0
142236,1,0,1,1,0,0,0,0,0.0
861769,0,1,0,0,0,0,0,0,1.0
1345782,1,0,1,1,0,0,0,0,0.0
1181919,1,0,0,1,1,0,0,0,0.0
263671,0,0,0,0,1,1,1,0,0.0
219171,0,0,0,0,1,0,1,0,0.0
123360,0,1,0,0,0,0,0,0,0.0
16586,0,0,1,0,0,0,0,1,0.0
38334,1,1,0,0,0,0,1,0,1.0
442631,0,1,1,0,0,0,0,1,0.0
142251,1,0,1,1,0,0,0,0,0.0
142249,1,0,1,1,0,0,0,0,0.0
72105,0,0,0,0,0,0,1,0,0.0
796206,0,1,0,0,1,1,1,0,0.0
871016,1,0,1,0,0,0,1,0,0.0
457024,1,1,1,1,1,0,1,0,0.0
462517,0,0,0,0,1,0,0,0,0.0
199399,0,1,0,0,0,0,0,0,0.0
427157,0,0,0,0,1,0,1,0,1.0
489247,0,1,0,0,0,0,0,0,1.0
483898,0,0,0,0,0,0,1,0,0.0
423841,0,0,0,0,0,1,1,1,0.0
204322,0,0,0,0,1,0,1,0,0.0
70605,0,0,0,1,0,1,1,1,0.0
98375,0,0,0,1,1,0,1,0,0.0
97892,0,0,0,0,0,0,0,1,0.0
349880,1,0,0,1,0,0,1,0,0.0
1581631,0,1,0,0,0,0,0,0,0.0
1133935,1,0,1,0,1,0,0,0,0.0
1133936,0,0,1,0,1,0,0,0,0.0
1155696,1,0,1,0,1,0,0,0,0.0
344337,0,0,0,0,0,1,1,1,0.0
63592,1,0,0,0,0,0,0,0,0.0
73878,0,1,0,0,0,0,1,1,0.0
263318,0,0,0,0,0,0,1,1,0.0
493118,1,0,0,0,1,0,0,1,0.0
159509,1,1,1,1,0,0,1,0,0.0
47197,0,0,0,0,0,0,0,1,0.0
102590,0,0,0,0,0,1,1,1,0.0
65494,0,1,0,0,0,0,0,0,0.0
1315419,0,0,0,0,1,0,0,0,0.0
246834,0,0,1,1,0,0,0,1,0.0
1682187,0,0,0,0,0,1,0,1,1.0
1226734,0,0,0,0,0,0,1,0,0.0
21815,0,0,0,1,1,0,0,0,0.0
65854,0,0,0,0,1,0,0,0,0.0
70122,1,0,1,1,0,0,0,0,0.0
480586,1,1,1,0,1,0,1,1,1.0
1312954,0,0,0,0,1,0,1,0,1.0
302045,0,0,0,0,0,0,1,1,0.0
896815,0,0,0,1,1,1,1,0,0.0
1493842,0,0,0,0,0,1,0,1,0.0
465461,0,1,0,0,0,1,1,1,0.0
80903,0,0,0,0,1,1,1,0,0.0
105830,0,0,1,0,0,0,1,0,0.0
1002561,0,0,0,0,1,0,0,0,0.0
113967,0,0,0,0,1,0,1,0,0.0
312609,1,0,0,0,1,0,0,0,0.0
41650,1,0,0,1,0,0,1,0,0.0
52545,1,0,0,0,0,1,0,1,0.0
1520392,1,0,1,1,0,0,0,0,0.0
1285216,0,0,0,0,1,0,1,0,1.0
142245,1,0,1,1,0,0,1,0,0.0
142247,1,0,1,1,0,0,1,0,0.0
107623,0,0,0,0,0,0,1,0,0.0
377651,0,0,0,0,0,0,0,1,0.0
1407927,0,1,0,0,0,0,1,1,1.0
1315214,0,0,0,0,0,1,1,0,0.0
117069,0,0,0,1,1,0,0,0,0.0
1460751,0,1,1,0,0,0,0,0,1.0
76200,0,0,0,0,0,1,1,0,0.0
195938,0,1,0,0,0,0,0,0,0.0
118824,0,0,1,1,1,0,0,1,0.0
107079,1,0,0,0,1,0,1,0,0.0
1604175,1,1,0,0,0,0,0,0,1.0
225339,0,0,0,0,0,0,1,0,0.0
1629718,0,0,0,0,0,0,0,1,0.0
211297,0,1,0,0,0,0,0,0,0.0
289860,0,1,1,0,0,0,0,1,0.0
1560139,0,0,0,0,0,0,1,1,0.0
892392,1,1,0,0,1,0,1,0,0.0
970922,0,0,0,0,0,0,1,0,0.0
86874,0,0,0,0,0,0,0,1,1.0
1156311,0,0,0,1,1,0,0,0,0.0
1412094,1,0,0,0,0,0,0,0,0.0
841033,0,0,0,0,0,1,0,1,0.0
1426374,0,1,0,0,0,0,1,0,0.0
84157,1,1,0,0,0,1,1,0,0.0
1425633,0,0,0,0,0,1,1,0,0.0
380349,1,0,0,0,1,0,0,1,0.0
59415,0,0,0,0,0,1,1,1,0.0
289115,1,0,0,0,1,0,1,0,0.0
1174691,0,0,0,0,0,1,1,0,1.0
1541664,1,0,0,0,1,0,1,0,0.0
1372746,0,1,0,0,0,0,0,0,0.0
50381,1,0,0,1,0,0,0,0,0.0
1070858,0,0,1,0,0,0,1,0,0.0
52782,1,0,0,1,0,0,0,0,1.0
430559,0,0,1,0,1,0,0,1,0.0
91579,0,0,0,0,0,1,0,1,0.0
49103,0,0,0,1,1,0,0,0,0.0
77497,0,0,0,0,0,1,1,0,0.0
81076,0,0,0,0,0,1,1,0,0.0
205843,1,0,0,1,0,0,1,0,0.0
1379219,0,1,0,0,0,0,0,0,0.0
119734,0,0,0,0,0,1,1,1,0.0
1031224,0,0,0,0,0,0,1,1,0.0
111627,0,0,0,0,0,1,1,0,0.0
113952,0,0,0,0,0,0,1,0,0.0
374021,0,0,0,0,1,0,1,1,0.0
162996,0,0,0,0,0,0,0,1,0.0
117658,0,0,0,0,1,0,0,0,0.0
220827,0,0,0,0,1,0,0,0,0.0
1566648,0,1,0,0,0,0,0,0,0.0
38246,1,0,0,0,1,0,0,0,0.0
1492723,0,0,0,0,1,0,1,0,0.0
1587707,0,1,0,0,1,0,0,1,0.0
1661086,0,0,0,0,0,0,0,0,0.0
38342,0,0,0,0,1,1,1,0,0.0
1915570,0,1,0,0,0,0,0,0,0.0
31747,1,1,0,0,0,0,0,0,0.0
104051,0,0,0,0,0,1,1,0,0.0
117973,0,0,0,0,0,0,1,0,1.0
109916,1,0,0,1,0,0,0,0,0.0
120211,0,0,0,1,0,1,1,1,0.0
366526,1,0,0,1,1,0,0,0,1.0
75237,0,0,0,0,0,0,1,1,1.0
340842,1,0,0,1,1,1,0,0,0.0
313245,0,0,0,0,0,0,0,1,0.0
803893,0,0,0,0,0,0,0,1,0.0
497633,0,1,0,0,0,0,0,1,0.0
1441417,0,0,1,0,0,0,1,0,0.0
43658,0,1,0,0,0,1,0,1,0.0
1028576,0,1,1,0,0,0,1,0,1.0
1706475,0,0,0,0,0,1,1,0,0.0
24471,0,0,0,0,1,1,1,1,0.0
180679,0,0,0,1,0,0,0,1,0.0
807716,0,0,0,0,0,0,1,1,1.0
269182,0,0,0,0,0,0,1,0,0.0
92843,0,0,0,0,0,0,1,0,0.0
1425215,0,0,1,0,0,0,1,0,0.0
1245526,1,0,0,0,1,0,0,1,0.0
1043903,0,0,0,0,0,1,1,0,0.0
102081,1,0,0,0,0,0,1,0,0.0
449636,0,1,0,0,0,0,0,0,0.0
32528,0,0,0,0,1,1,1,0,0.0
286162,0,0,1,0,0,0,1,1,0.0
469589,0,1,0,0,0,0,0,0,0.0
81176,0,0,0,0,0,1,1,1,0.0
1468322,1,0,1,1,0,0,0,0,0.0
1179794,0,0,0,1,0,1,1,1,0.0
834149,0,0,0,0,0,0,0,0,0.0
80662,0,0,0,0,0,1,1,0,0.0
50296,1,0,0,0,0,1,0,0,0.0
52794,1,0,0,0,0,0,0,0,0.0
791306,0,1,0,0,0,0,0,0,0.0
1621780,0,0,0,0,0,1,1,1,0.0
1346961,0,0,0,0,1,1,1,0,0.0
1231593,0,0,0,0,1,1,0,0,0.0
117767,0,0,0,0,0,0,0,0,0.0
115527,0,0,0,0,0,0,0,0,0.0
807031,0,0,0,0,0,0,0,0,0.0
830945,0,0,0,0,0,0,0,0,0.0
830946,0,0,0,0,0,0,0,0,0.0
120242,0,0,0,0,0,0,0,0,0.0
120243,0,0,0,0,0,0,0,0,0.0
437208,0,0,0,0,0,0,0,0,0.0
192667,1,1,0,0,0,0,1,0,0.0
383359,1,0,0,0,1,1,0,0,0.0
416149,0,0,0,0,0,0,0,0,0.0
416147,0,0,0,0,0,0,0,0,0.0
416154,0,0,0,0,0,0,0,0,0.0
416152,0,0,0,0,0,0,0,0,0.0
320171,0,0,0,0,0,0,0,0,0.0
413206,0,0,0,0,0,0,0,0,0.0
413207,0,0,0,0,0,0,0,0,0.0
326015,1,0,0,0,0,0,0,0,0.0
345817,1,0,0,0,0,0,0,0,0.0
345818,1,0,0,0,0,0,0,0,0.0
410279,0,0,0,0,1,0,0,0,0.0
138345,0,0,0,0,1,0,0,0,0.0
138346,0,0,0,0,1,0,1,0,0.0
138561,0,0,0,0,0,0,0,0,0.0
413147,0,0,0,0,0,0,0,0,0.0
117411,0,1,0,0,0,0,0,0,0.0
127912,0,0,0,0,0,0,0,0,0.0
416153,0,0,0,0,0,0,0,0,0.0
313432,0,0,0,0,0,0,0,0,0.0
416156,0,0,0,0,0,0,0,0,0.0
416151,0,0,0,0,0,0,0,0,0.0
427030,0,0,0,0,0,0,0,0,0.0
437440,1,0,0,0,1,0,0,0,0.0
1027137,1,0,0,0,1,0,0,0,0.0
1027138,0,0,0,0,0,0,0,0,0.0
933143,0,0,0,0,0,0,0,0,0.0
971193,0,0,0,1,0,0,0,0,0.0
1037828,0,0,0,0,0,0,0,0,0.0
1053319,1,0,0,1,0,0,0,0,0.0
1714103,0,1,0,0,0,0,0,0,0.0
1714104,0,0,0,0,0,0,0,0,0.0
1345446,0,0,0,0,0,0,0,0,0.0
1714095,0,0,0,0,0,0,0,0,0.0
1597539,0,0,0,0,0,0,0,0,0.0
1714098,0,0,0,0,0,0,0,0,0.0
109047,0,1,0,0,0,0,0,0,0.0
1110231,0,1,0,0,0,0,0,0,0.0
470715,0,0,0,0,0,1,1,0,1.0
16587,0,0,1,0,0,1,0,1,0.0
875155,1,0,1,1,0,0,0,0,0.0
77788,0,1,0,1,1,0,0,0,0.0
414410,0,0,0,0,0,0,0,0,0.0
414412,0,0,0,0,0,0,0,0,0.0
392590,0,0,0,0,0,0,0,0,0.0
420093,0,0,0,0,0,0,0,0,0.0
476343,0,0,0,0,0,0,0,0,0.0
956227,0,0,0,0,0,0,0,0,0.0
956228,0,0,0,0,0,0,0,0,0.0
1571410,0,0,0,0,0,0,0,0,0.0
1559320,0,0,0,0,0,0,0,0,0.0
2721262,0,0,0,0,0,1,0,0,0.0
2819800,0,0,0,0,0,0,0,0,0.0
1488598,1,0,0,1,1,0,0,0,0.0
367602,1,0,0,0,1,0,0,1,1.0
451945,0,1,0,0,0,0,0,0,0.0
356264,0,0,0,0,0,0,0,1,0.0
65534,1,1,0,0,1,0,1,0,0.0
110524,0,0,0,0,0,0,0,1,1.0
60161,0,0,0,0,1,1,0,1,0.0
138485,0,0,0,0,0,0,0,0,0.0
205190,0,0,1,0,0,0,1,0,0.0
1230387,0,0,1,0,0,0,0,1,0.0
1303745,0,1,0,0,0,0,0,1,0.0
1368027,0,1,0,0,0,0,0,0,0.0
54197,0,0,0,0,1,0,1,0,0.0
409696,0,0,0,0,0,1,1,1,1.0
1289451,0,1,0,0,0,0,0,0,0.0
97607,0,0,0,0,0,0,1,0,0.0
229432,0,0,0,0,0,1,0,0,0.0
848579,0,1,0,0,0,0,0,0,0.0
899215,0,0,0,0,0,1,0,1,0.0
488349,0,1,0,0,0,1,1,0,0.0
1173947,0,0,0,0,0,0,1,0,0.0
1263029,0,0,0,0,0,0,0,1,0.0
1087595,0,0,0,0,1,0,1,0,0.0
1135781,0,0,0,0,1,0,0,0,0.0
1185344,0,0,0,0,0,0,1,0,0.0
1282147,1,0,0,0,0,0,1,1,1.0
870671,1,0,1,1,0,0,0,0,1.0
836633,1,0,1,1,0,0,0,0,1.0
1297298,0,0,0,0,1,0,0,0,0.0
19227,0,0,1,0,0,0,0,1,0.0
791651,0,1,0,0,0,0,0,0,0.0
131064,0,1,0,0,0,0,0,0,0.0
1445202,1,0,0,0,0,0,1,1,0.0
47881,0,0,0,0,1,0,1,0,1.0
49452,1,1,0,0,0,1,1,0,0.0
111037,0,0,0,0,1,0,0,0,0.0
71408,0,0,0,0,1,0,1,0,0.0
1125929,0,1,0,0,0,1,1,1,1.0
1306972,0,1,0,0,0,0,0,0,0.0
918555,0,0,1,0,0,0,0,0,0.0
971183,0,0,0,0,1,0,0,0,0.0
237045,0,0,0,0,1,0,1,0,1.0
103743,0,0,0,0,1,0,1,1,0.0
224102,0,0,0,1,1,0,0,0,0.0
39252,0,0,1,0,0,0,0,1,0.0
257510,1,0,0,0,1,0,0,0,0.0
225458,0,0,0,0,1,0,1,0,0.0
80636,1,0,0,1,1,0,0,1,0.0
82346,0,0,0,1,1,0,1,0,0.0
1161764,0,0,0,0,0,0,0,0,0.0
35019,0,0,0,0,0,1,0,1,0.0
287523,0,0,0,0,0,0,0,1,0.0
82782,0,0,0,0,1,0,0,0,0.0
102690,0,0,0,0,1,0,0,1,0.0
287648,1,0,0,0,1,0,0,0,0.0
76659,1,0,0,0,0,0,1,1,1.0
197857,0,0,0,0,1,0,0,0,0.0
75088,0,0,0,0,1,0,1,0,0.0
38964,0,0,1,0,0,0,0,1,0.0
69840,0,0,0,0,1,0,1,0,0.0
53719,0,0,0,0,1,0,0,0,0.0
36119,0,0,1,0,0,0,0,1,0.0
59496,0,0,0,0,1,0,1,0,0.0
36547,0,1,1,0,0,0,0,1,0.0
82338,0,0,0,1,1,0,1,0,0.0
80166,1,0,0,0,0,0,1,1,0.0
997282,0,0,0,0,1,0,0,0,0.0
129728,1,0,0,0,0,0,1,0,0.0
421672,0,0,1,1,1,0,0,0,0.0
69850,0,0,0,0,1,0,0,0,1.0
266849,0,0,0,0,0,0,1,1,0.0
77645,1,0,0,0,1,0,0,0,0.0
83215,0,0,0,0,1,0,0,0,0.0
34657,0,0,1,0,0,0,0,1,0.0
318040,0,0,0,0,1,0,0,1,0.0
72960,0,0,0,0,1,0,0,0,0.0
116516,0,0,0,0,1,0,0,0,0.0
100049,0,0,0,0,0,1,1,0,0.0
48491,0,0,0,0,0,1,1,0,0.0
40887,0,0,0,0,1,0,0,0,1.0
307410,0,0,1,1,0,0,0,0,0.0
43362,0,0,0,0,0,0,1,0,0.0
54417,1,0,0,0,1,0,0,1,0.0
7801,0,1,0,0,0,0,1,0,0.0
59212,1,0,1,1,0,0,0,0,0.0
1577867,1,0,1,0,0,0,0,1,0.0
112570,0,0,0,0,0,0,1,0,0.0
1244658,0,0,0,0,1,0,1,0,0.0
1070887,0,0,0,0,1,1,1,0,0.0
1448762,0,0,0,0,1,0,1,0,0.0
374262,0,0,1,1,0,0,1,1,0.0
104658,0,0,0,0,1,0,1,0,0.0
120494,0,0,0,0,0,1,1,1,1.0
1188462,0,0,0,0,0,0,0,0,0.0
273302,1,0,0,1,1,0,0,0,1.0
82592,0,0,0,0,1,0,0,0,0.0
142257,0,0,0,0,1,0,0,0,0.0
74569,0,1,0,0,1,0,0,0,0.0
67384,0,0,0,0,1,0,0,0,0.0
74395,0,1,0,0,1,0,1,0,0.0
79482,0,0,0,0,1,0,0,0,0.0
95608,0,0,0,1,1,0,0,1,0.0
167945,0,0,0,1,0,1,0,1,0.0
99368,0,0,0,0,1,0,0,0,0.0
117104,0,0,0,0,0,1,1,1,0.0
291395,0,0,0,0,0,1,1,1,0.0
386802,0,0,0,0,0,0,0,1,0.0
431827,0,0,0,0,0,0,0,1,0.0
1064861,0,1,0,0,0,0,1,1,0.0
1268175,0,1,0,0,0,0,0,0,0.0
67429,1,0,0,0,1,0,0,0,0.0
40611,0,0,1,0,0,0,0,1,0.0
95756,0,0,0,1,1,0,0,1,0.0
39796,0,0,1,0,0,0,0,1,0.0
80711,0,0,0,0,1,0,1,1,0.0
82243,0,0,0,1,1,0,0,0,0.0
188527,0,0,0,0,1,0,0,0,0.0
32007,1,0,1,0,0,1,0,0,0.0
35419,1,0,0,0,0,0,0,0,0.0
79103,0,1,0,0,0,0,1,0,0.0
82471,0,0,0,0,1,0,1,1,0.0
103898,0,0,0,0,1,0,0,0,0.0
87514,0,0,0,0,0,0,0,1,0.0
75334,0,0,0,0,1,0,0,0,0.0
165264,1,0,0,0,0,0,1,0,1.0
419280,0,0,0,0,1,0,0,0,1.0
86640,0,0,0,0,1,0,0,0,1.0
88050,0,0,0,0,1,0,0,1,0.0
81547,0,0,0,0,0,1,1,0,1.0
39637,0,0,1,0,0,0,0,1,0.0
85183,1,0,0,1,0,0,0,0,1.0
337875,1,0,0,0,1,0,1,0,0.0
90771,0,0,0,1,1,0,0,0,0.0
77292,1,0,0,0,0,0,1,0,1.0
51878,0,0,0,0,0,1,1,0,0.0
97135,1,0,0,0,1,0,0,0,0.0
315951,0,1,0,0,0,0,0,1,0.0
94961,1,0,0,1,1,0,1,1,0.0
1303714,0,0,0,0,0,0,1,0,0.0
1522832,0,0,0,0,0,1,1,0,0.0
274541,1,0,0,0,1,0,0,1,1.0
83609,1,1,0,1,0,0,0,0,1.0
192162,0,0,0,1,1,0,0,0,0.0
104987,0,0,0,0,1,0,0,0,0.0
346904,1,0,0,1,0,1,1,0,1.0
1237958,1,0,0,0,0,0,0,1,0.0
1567243,0,0,0,0,0,0,0,1,0.0
962762,0,0,1,0,0,0,0,0,0.0
444759,0,0,0,0,1,0,0,0,1.0
68444,0,0,0,0,1,0,0,0,1.0
76878,0,0,0,0,0,0,1,0,0.0
77520,1,0,0,0,1,0,1,0,0.0
363496,1,1,1,0,1,0,0,1,0.0
76361,0,0,0,0,1,0,0,0,0.0
87759,0,0,0,0,1,0,0,0,0.0
116073,0,0,0,1,1,0,0,0,0.0
122136,0,0,0,1,1,0,1,0,0.0
1510981,0,1,0,0,0,0,0,1,1.0
210909,0,0,0,1,1,0,0,0,0.0
491018,0,1,0,0,0,0,0,0,0.0
113403,0,0,0,0,0,0,0,1,0.0
1337085,0,1,0,0,1,1,0,0,0.0
67419,0,0,0,0,1,0,0,0,0.0
1096987,0,0,1,0,0,0,0,1,0.0
79550,1,0,0,1,1,0,1,0,0.0
235686,0,0,0,0,1,0,0,0,0.0
38011,0,0,1,0,0,0,0,1,0.0
96046,0,0,0,0,1,0,0,0,0.0
86276,1,0,0,0,1,0,1,0,0.0
395531,0,0,0,0,0,0,1,1,0.0
1376451,0,0,0,0,0,0,0,1,0.0
399222,0,0,0,0,0,1,1,1,0.0
1429429,1,0,0,0,1,0,0,1,0.0
296503,0,1,0,0,0,0,0,0,0.0
737264,0,1,0,0,0,0,0,0,0.0
816466,0,1,0,0,0,0,0,0,0.0
1646876,0,0,1,1,0,0,1,0,0.0
41509,0,1,0,0,0,1,0,1,0.0
102910,0,1,0,0,1,0,0,1,0.0
38977,0,0,1,0,0,1,0,1,0.0
69318,0,0,0,0,1,0,0,0,0.0
757157,0,0,0,0,0,1,1,1,1.0
36399,0,0,1,0,0,0,0,1,0.0
1157685,0,1,0,0,0,0,0,0,1.0
71200,0,0,0,0,1,0,0,0,0.0
83629,0,0,0,1,1,0,0,0,0.0
101502,0,0,0,1,1,0,0,1,0.0
76191,0,0,0,1,1,0,0,0,0.0
1433824,0,0,0,0,1,0,0,1,0.0
33908,0,0,1,0,0,0,0,1,0.0
82804,0,0,0,0,1,0,0,0,0.0
498386,0,0,0,0,1,0,0,1,0.0
40907,0,0,1,0,0,0,0,1,0.0
83261,0,0,0,0,1,0,0,0,0.0
1319699,1,0,0,0,0,0,0,0,0.0
39045,0,0,1,0,0,0,0,1,0.0
108577,0,0,0,0,1,0,0,0,0.0
241073,0,0,0,0,1,0,1,0,0.0
171089,0,0,0,0,1,0,1,0,0.0
96871,0,0,0,0,1,0,0,1,0.0
115618,1,0,0,0,1,0,0,0,0.0
164428,1,0,0,0,0,0,1,0,1.0
117812,0,0,0,0,0,0,0,1,0.0
178934,0,0,0,0,0,0,0,0,0.0
259705,0,0,0,1,0,0,0,0,0.0
203117,0,0,0,0,0,0,0,0,0.0
202319,0,0,0,0,0,1,1,0,0.0
1112654,0,1,0,0,0,0,0,0,0.0
416126,0,0,0,0,0,0,0,0,0.0
312810,0,0,0,0,0,0,0,0,0.0
416135,0,0,0,0,0,0,0,0,1.0
395361,0,0,0,0,0,0,0,0,0.0
416128,0,0,0,0,0,0,0,0,0.0
414391,0,0,0,0,0,0,0,0,0.0
326566,0,0,0,0,0,0,0,0,0.0
416127,0,0,0,0,0,0,0,0,0.0
416133,0,0,0,0,0,0,0,0,0.0
398659,0,1,0,0,0,0,0,0,0.0
411772,0,0,0,0,0,0,0,0,0.0
373297,0,0,0,0,0,0,0,0,0.0
416125,0,0,0,0,0,0,0,0,0.0
1181817,0,0,0,0,0,0,0,0,1.0
1073245,0,0,0,0,0,0,0,0,0.0
1047665,0,0,0,0,0,0,0,0,0.0
956222,0,0,0,0,0,0,0,0,0.0
1148241,0,0,0,0,0,0,0,0,0.0
1027136,0,0,0,0,0,0,0,0,0.0
70603,0,0,0,0,1,0,0,0,0.0
72930,0,0,0,0,0,0,1,0,0.0
183256,1,0,0,1,1,0,0,1,0.0
99378,1,0,0,0,1,0,1,0,1.0
303184,1,0,0,0,0,1,0,1,0.0
74729,0,0,0,0,1,0,0,0,0.0
69029,0,0,0,0,1,0,0,0,0.0
91446,0,0,0,0,1,0,0,0,1.0
200400,1,0,0,0,0,0,1,1,1.0
276613,0,0,0,0,0,0,1,0,0.0
1339641,0,1,0,0,0,0,0,0,0.0
85345,0,0,0,0,0,0,1,0,0.0
81677,0,0,0,0,1,0,0,0,0.0
1322987,1,0,1,1,1,1,1,0,0.0
91636,1,0,0,0,1,0,0,0,0.0
815116,0,0,0,0,0,1,0,1,0.0
277289,1,0,0,0,0,0,0,1,1.0
455770,0,0,0,0,1,0,0,0,0.0
75163,0,1,0,0,0,0,1,0,0.0
322044,0,1,0,0,0,0,0,0,0.0
308226,0,1,0,0,0,0,0,0,0.0
167139,0,1,0,0,0,0,0,0,0.0
97727,0,0,0,0,0,0,0,1,0.0
1137435,0,1,0,0,0,0,0,0,0.0
1163737,0,1,0,0,0,0,0,0,0.0
282515,1,0,0,0,1,1,1,0,0.0
864911,0,0,0,0,0,0,0,1,0.0
64519,0,0,0,1,0,0,0,0,0.0
347366,0,1,0,0,0,0,0,0,0.0
461457,0,1,0,0,0,0,0,0,0.0
100663,0,0,0,0,1,0,0,1,0.0
165097,0,0,1,1,1,0,1,0,0.0
122037,0,0,0,0,1,0,0,0,0.0
307105,0,0,0,0,1,0,0,0,0.0
457007,0,0,0,0,0,0,1,0,1.0
60420,0,0,1,0,0,0,1,0,0.0
37480,0,0,1,0,0,0,0,1,0.0
142996,1,0,0,0,1,0,1,0,0.0
236126,0,0,0,0,1,0,0,0,0.0
92516,0,0,0,0,1,1,0,0,0.0
490799,0,0,0,0,1,0,0,0,0.0
203425,1,0,0,0,1,0,0,0,0.0
82237,0,0,0,0,1,0,0,0,0.0
37709,0,0,1,0,0,0,0,1,0.0
200642,1,0,0,0,0,0,0,1,0.0
220095,1,0,0,0,0,0,1,0,0.0
174220,0,0,1,0,0,1,0,1,0.0
73922,0,0,1,0,0,1,1,1,1.0
76217,0,0,1,0,0,1,0,1,0.0
61784,1,0,0,0,1,0,1,0,0.0
67322,1,0,0,0,0,0,1,0,1.0
49875,0,0,0,0,0,1,1,0,0.0
1043860,0,0,0,0,0,1,1,0,0.0
180826,0,1,0,0,0,0,0,0,0.0
782839,0,0,0,0,1,0,1,0,0.0
149714,0,0,1,0,0,0,0,1,0.0
49020,0,0,1,0,0,0,1,1,0.0
150018,0,0,1,0,0,0,0,1,0.0
45594,1,0,0,0,0,0,0,0,0.0
125458,0,0,0,0,0,0,1,0,0.0
453530,0,0,0,0,0,1,0,1,1.0
1406161,0,0,0,0,0,0,1,0,1.0
40268,1,0,0,0,0,0,0,0,0.0
183127,0,1,0,0,0,1,0,1,1.0
51698,0,0,1,0,0,0,0,1,0.0
150920,0,0,1,0,0,0,0,1,0.0
1229827,0,1,0,0,0,0,0,0,0.0
493001,0,0,1,0,0,0,0,0,0.0
202456,0,1,0,0,0,0,0,0,0.0
122232,1,0,1,1,1,0,0,0,0.0
436358,0,1,0,0,0,0,0,0,0.0
401690,0,1,0,0,0,0,0,0,0.0
26250,0,0,0,0,0,0,0,1,0.0
1129296,0,1,0,0,0,0,0,0,0.0
389225,1,0,0,0,1,0,0,1,0.0
68981,0,0,0,0,0,0,0,1,0.0
14945,1,0,0,0,0,1,0,1,0.0
412769,0,0,1,1,0,0,0,1,0.0
45919,1,0,0,0,0,0,1,0,0.0
48593,1,1,0,0,0,0,1,0,0.0
1316041,0,0,0,0,1,0,0,0,1.0
76470,0,0,0,0,0,0,0,1,0.0
2589164,0,1,0,0,0,0,0,0,0.0
39681,0,0,1,0,0,0,0,1,0.0
1031951,0,0,0,0,1,1,1,0,1.0
152158,0,0,1,0,1,0,0,1,0.0
147143,0,0,1,0,0,0,0,1,0.0
153157,0,0,1,0,0,0,0,1,0.0
57878,0,0,0,0,0,0,0,1,0.0
