,Act_Adven_West,Mus_Bio_His_War_Doc,Sh_Ani_Fam,Fant_SF,Mys_Cri_Hor_Thr,Romance,Drama,Comedy
312700,1,0,0,0,1,0,0,0
1311067,0,0,0,0,1,0,0,0
1010032,1,1,0,0,0,0,1,0
889595,0,0,0,0,0,1,1,0
1883289,1,0,0,0,0,0,0,0
71824,1,0,0,0,1,0,1,0
909010,0,0,1,0,0,1,1,1
1134853,0,0,0,1,1,0,1,0
460858,0,0,0,0,0,0,0,1
1006823,0,0,0,0,0,0,1,0
5544402,0,0,1,0,0,1,1,0
1534344,0,0,1,0,0,0,0,0
928152,0,0,0,0,0,1,0,1
85244,0,0,0,0,0,0,1,1
104070,0,0,0,1,1,0,0,1
111807,0,0,0,0,0,0,0,1
103069,0,0,0,0,0,1,1,0
56059,1,0,0,0,0,1,1,1
57547,1,0,0,1,0,1,0,0
167956,0,1,0,0,0,0,0,1
54877,0,0,0,0,0,0,0,1
181838,1,0,0,0,1,0,1,0
73294,0,0,0,0,0,0,0,1
2234511,0,1,1,0,0,0,0,0
93228,1,0,0,0,0,0,0,1
1176244,0,1,0,0,0,0,0,0
1114730,0,1,0,0,0,0,0,0
324264,0,0,0,0,0,1,1,0
430264,1,1,0,0,0,0,1,1
71037,1,0,1,0,0,0,0,0
140497,0,0,0,0,1,0,1,0
102296,0,0,0,1,1,0,0,0
87759,0,0,0,0,1,0,0,0
42210,0,0,0,0,0,0,0,1
1365026,0,0,0,0,0,1,1,0
1646958,0,1,0,0,0,0,0,0
1592527,0,1,0,0,0,0,0,0
1347521,0,0,0,0,0,0,1,0
1694518,0,0,0,0,0,1,1,1
1384590,1,0,1,1,0,0,0,0
424600,0,0,0,1,1,1,1,0
1031951,0,0,0,0,1,1,1,0
60841,0,0,0,1,1,0,0,0
221589,0,1,1,0,0,0,0,0
364665,1,0,0,0,0,0,1,0
1063688,0,0,0,0,0,1,1,0
92687,0,0,0,0,1,0,1,1
55618,0,0,0,0,1,0,1,0
906022,0,0,1,0,0,0,0,0
488174,0,0,0,0,1,0,1,0
68566,0,0,0,0,1,0,1,0
36628,0,1,0,0,0,0,0,1
301050,0,0,0,0,0,0,1,0
113024,1,0,0,0,1,0,1,0
239450,0,0,0,1,0,1,0,1
469942,0,0,1,0,0,0,1,0
64638,0,0,0,0,1,0,1,0
419236,0,1,0,0,0,0,0,1
1204883,0,0,0,0,1,0,0,0
1111890,0,0,0,0,0,1,1,0
1587118,0,1,0,0,0,0,1,0
425600,0,0,0,0,1,0,1,0
1319694,0,1,0,0,1,0,1,0
349852,0,0,0,0,1,0,0,1
975673,0,1,0,0,0,0,0,1
1171613,0,0,0,0,0,1,0,0
829289,0,1,0,0,0,0,0,0
33804,0,0,0,0,0,1,0,1
327919,0,0,1,0,0,0,1,0
926763,1,0,0,0,1,0,1,0
1212022,1,0,1,0,0,0,0,1
1603808,0,0,0,0,1,0,1,0
150111,0,0,0,1,1,0,0,0
112606,0,0,0,0,0,1,0,1
1530532,0,0,0,0,0,0,1,0
398015,0,1,0,0,0,0,0,0
455663,0,0,0,0,0,1,1,1
86312,0,1,0,0,1,0,1,0
271263,0,1,1,0,0,0,0,1
102609,0,0,0,0,0,1,1,1
414428,0,0,0,0,0,1,0,0
76993,1,1,0,0,0,1,1,0
1462758,0,0,0,0,1,0,1,0
345228,0,0,0,0,0,0,1,0
64840,0,0,0,0,0,1,1,0
1691836,0,0,0,0,0,0,1,0
1937292,1,0,0,0,0,1,0,1
200642,1,0,0,0,0,0,0,1
17438,0,0,0,0,1,0,1,0
48426,0,0,0,0,1,1,0,0
1433322,0,0,0,0,1,0,1,0
2129897,0,0,0,0,0,0,0,0
1320260,0,0,0,0,0,0,1,0
81677,0,0,0,0,1,0,0,0
159060,0,0,0,0,0,0,1,1
23645,0,0,0,0,0,1,0,1
1383251,0,0,0,0,0,1,1,0
354859,0,1,1,0,0,0,0,0
339789,1,0,0,1,1,0,0,0
356561,0,0,0,0,1,0,1,1
229432,0,0,0,0,0,1,0,0
122474,0,1,0,0,0,0,1,1
347411,1,0,1,1,0,0,0,0
1514045,0,0,0,0,1,0,0,0
62891,0,1,0,0,0,0,1,1
69138,0,0,0,0,0,0,1,0
421156,1,0,1,1,0,0,0,0
1573479,0,1,0,0,0,1,1,0
82093,0,0,0,0,0,0,1,0
1729630,0,0,0,0,0,0,1,1
1345734,1,0,0,0,0,0,1,0
1609808,0,0,0,0,0,0,0,1
1379219,0,1,0,0,0,0,0,0
57259,1,0,0,0,0,0,1,0
284182,0,0,0,0,0,0,1,0
1029172,0,1,0,0,0,0,0,0
119552,0,0,1,0,0,0,0,1
411477,1,0,0,1,1,0,0,0
62997,0,0,0,0,0,0,1,0
102951,0,0,0,0,0,1,1,1
102032,0,0,0,0,0,0,0,1
2059525,0,0,0,0,0,0,1,1
404608,0,0,0,0,0,0,1,0
1471275,0,0,1,0,0,0,0,1
142239,1,0,1,1,0,0,0,1
42824,0,0,0,0,1,0,1,0
120453,0,0,0,0,0,0,1,0
1043903,0,0,0,0,0,1,1,0
75971,1,1,1,1,0,0,0,1
929632,0,0,0,0,0,0,1,0
374563,0,0,0,0,1,0,0,0
172848,0,0,1,0,0,0,1,0
133142,0,0,0,0,1,0,1,1
61561,0,0,0,1,0,0,1,0
196788,0,0,0,0,0,0,0,1
52893,0,1,0,0,0,1,1,0
440939,0,0,1,0,0,0,1,0
393685,0,0,0,1,1,0,0,1
1172963,0,0,0,0,0,0,1,0
373852,0,0,0,0,0,0,1,1
22335,0,0,0,0,1,0,1,0
62138,1,0,0,0,1,0,1,0
1537761,0,1,0,0,0,0,0,0
1536495,0,0,1,0,1,0,0,0
1215523,1,0,0,0,1,0,1,0
97131,0,0,0,0,0,0,0,1
70534,1,0,0,0,1,0,1,1
116231,0,0,0,0,1,0,1,0
80062,1,0,1,1,0,0,0,1
373283,1,1,0,0,0,0,1,0
70672,1,0,0,0,1,0,1,0
1337350,0,0,0,0,0,0,1,0
365741,0,1,0,0,0,0,0,0
93476,0,0,0,1,0,0,0,1
48260,1,1,0,1,0,1,0,1
34593,0,0,0,0,0,0,1,0
70238,0,1,1,0,0,1,1,0
35396,1,0,0,0,0,0,0,0
46967,0,0,1,0,0,0,0,1
113731,0,1,0,0,0,0,1,0
6886,1,0,0,0,1,0,0,0
109579,0,0,0,0,1,0,1,0
382053,0,0,0,0,0,1,1,1
1727787,0,0,1,0,0,0,0,1
1224373,0,0,0,0,0,0,1,0
31742,0,0,0,0,0,0,1,0
828154,0,1,0,0,0,0,0,0
70042,0,1,0,1,0,0,0,1
1810757,0,0,0,0,0,0,0,1
82128,0,0,0,0,0,0,0,1
305945,1,0,0,0,1,0,1,0
1537401,0,0,0,0,0,1,1,1
1264098,0,0,0,0,1,0,0,0
54441,0,0,0,0,0,0,0,1
814086,0,0,0,0,0,0,0,1
1190910,0,0,0,0,1,0,0,0
33852,0,0,0,0,0,1,0,1
1380201,0,0,0,0,0,0,1,0
1735495,0,1,0,0,0,0,0,0
777896,0,0,0,0,0,1,1,0
803061,0,1,1,0,0,1,1,1
58563,0,0,0,1,1,0,0,0
1621045,0,0,0,0,0,1,0,1
119595,0,1,1,0,0,0,0,0
454880,0,0,0,0,1,1,0,0
33448,0,0,1,0,0,0,0,1
70519,0,0,0,0,0,0,1,1
93791,0,0,0,1,0,0,0,0
36962,0,0,0,1,0,0,0,1
272283,0,0,0,0,1,0,1,0
461694,0,1,0,0,0,0,1,0
37661,0,0,1,0,1,0,0,1
1018818,0,0,0,0,1,0,0,1
11960,0,0,0,0,0,1,1,1
1087595,0,0,0,0,1,0,1,0
108577,0,0,0,0,1,0,0,0
61976,1,0,0,0,1,0,0,0
93466,0,0,0,0,0,0,1,1
206334,1,0,0,0,1,0,0,1
92773,1,0,0,0,1,0,1,1
36566,0,0,0,0,0,1,1,0
168225,0,1,0,0,0,0,0,0
1502397,1,0,0,0,1,0,0,1
1054113,0,0,0,0,1,0,0,0
1305059,0,0,0,0,0,1,1,0
1370429,0,0,0,0,1,0,1,1
1145446,0,0,0,0,0,0,1,1
1551620,0,1,0,0,0,0,1,0
426279,0,0,0,0,0,1,1,0
101502,0,0,0,1,1,0,0,1
74196,0,0,0,0,0,0,0,1
1781909,1,0,0,1,0,0,0,1
1806959,0,0,0,0,0,0,1,1
75113,1,0,0,1,1,0,0,1
79788,0,0,0,0,1,0,0,0
38434,0,0,0,0,1,0,1,0
139076,0,0,0,0,1,0,0,0
42747,0,0,1,0,0,0,0,1
2129950,0,0,0,0,0,0,0,1
1610996,0,0,0,0,1,0,1,0
167456,1,0,1,1,0,0,0,1
196378,0,0,0,0,1,0,0,1
49517,0,0,0,0,1,0,0,0
108252,0,0,1,0,0,0,0,1
94321,0,1,0,0,1,1,0,1
418647,0,0,1,0,0,0,1,0
1563738,0,0,0,0,0,1,1,0
315488,0,1,1,0,0,0,1,0
92669,0,0,0,0,1,0,0,1
113151,0,1,0,0,0,0,1,0
314039,0,0,0,0,1,0,1,0
1298760,1,0,0,0,0,0,1,0
98309,0,0,0,0,0,0,0,1
135427,1,1,0,0,0,0,0,0
1082601,1,0,0,0,1,0,1,0
1473074,0,0,0,0,0,0,1,1
38486,0,0,1,0,0,0,0,1
60479,0,0,0,0,0,0,1,0
71706,1,0,0,0,1,0,1,0
70788,0,1,0,0,0,0,1,0
1708385,0,0,1,0,1,0,0,1
971193,0,0,0,1,0,0,0,0
1519241,1,0,0,1,0,0,0,0
241962,0,0,0,0,1,0,0,0
32992,0,0,1,0,0,0,0,1
1372747,0,0,0,0,1,0,1,0
78239,1,1,1,1,0,0,0,1
997274,0,0,1,0,0,1,1,1
937390,0,0,1,0,0,0,0,1
926207,0,1,0,0,0,0,0,1
29028,0,0,0,0,1,0,0,0
67334,1,0,0,0,0,0,1,0
361596,0,1,0,0,0,0,1,0
1482874,1,0,0,0,1,0,0,1
5544342,0,0,0,0,0,0,1,1
31060,0,1,0,0,0,0,0,1
39263,0,0,1,0,0,0,0,1
24549,0,0,0,0,0,1,1,0
51886,0,0,0,0,0,0,1,0
955313,1,0,0,0,1,0,0,0
220656,1,0,0,0,1,1,1,0
52708,0,0,0,0,0,0,1,0
1441391,0,0,0,0,1,0,1,0
470853,0,0,0,0,0,0,0,0
48920,0,0,1,0,0,0,0,1
1029342,0,1,0,0,0,0,0,1
375100,0,0,0,0,1,0,0,0
429018,0,0,0,0,0,0,0,1
69834,1,0,0,0,0,0,1,0
105428,0,0,0,1,1,0,0,0
1334456,1,0,0,1,0,0,0,0
481645,0,0,0,0,0,0,0,0
122492,0,1,0,0,0,0,1,1
1188729,1,0,0,1,1,0,0,0
305689,0,1,0,0,0,1,1,0
1218503,1,0,0,0,1,0,0,0
1899189,0,0,0,0,0,0,0,0
36119,0,0,1,0,0,0,0,1
1155650,1,0,1,1,1,0,0,0
52805,0,0,0,1,1,0,1,0
27623,1,0,0,1,0,0,0,0
57261,1,0,0,0,1,0,1,0
119723,0,0,0,0,0,1,1,0
267116,0,1,0,1,1,0,0,1
323767,1,0,0,0,0,1,0,0
86314,0,0,0,0,0,0,0,1
65715,0,0,0,0,0,0,1,0
345061,0,0,0,1,1,1,1,0
303021,0,0,0,0,1,0,0,0
816150,0,0,0,0,0,0,0,0
52687,0,0,1,0,0,0,0,1
401726,0,0,0,0,1,0,1,0
166520,1,0,1,0,0,0,1,0
76085,0,1,0,0,0,1,1,0
85182,0,0,0,1,0,0,1,0
180748,1,0,0,0,1,0,0,1
4457,1,0,1,1,0,0,0,1
197384,0,0,0,0,1,0,1,0
481504,0,0,0,1,0,0,0,0
381083,0,1,0,0,0,0,0,0
1236451,0,1,0,0,0,0,0,0
451175,0,1,0,0,0,0,0,0
109424,0,0,0,0,0,1,1,1
1564757,0,0,0,0,0,0,0,0
1992257,0,0,0,0,1,0,1,0
84809,0,0,1,0,0,0,0,1
1508653,0,1,0,0,0,0,0,0
325761,0,0,0,0,0,0,1,1
87251,0,0,0,0,1,0,0,1
88889,0,0,0,0,1,0,0,1
1714889,0,0,1,0,0,0,0,1
839980,0,0,0,0,0,0,0,1
338453,0,0,1,1,0,0,0,0
196114,1,0,0,1,0,0,0,0
826756,0,0,0,0,0,1,1,0
375073,0,1,0,0,0,0,0,0
882771,0,1,1,0,0,0,1,1
296881,0,1,0,0,0,0,0,0
1735179,0,0,0,0,1,0,0,1
72354,0,0,0,0,1,0,0,0
108478,0,0,0,0,0,0,1,1
1280548,0,1,1,0,0,0,1,0
765849,0,1,0,0,0,0,0,0
459600,0,0,1,0,0,0,0,0
41615,0,0,0,0,0,1,1,0
981352,0,0,0,1,1,0,1,0
1369537,0,1,0,0,0,0,1,0
98259,1,0,1,0,0,0,0,0
21669,0,0,0,0,1,0,0,0
66732,0,1,0,1,0,0,0,1
463939,1,0,0,0,1,1,0,0
279065,0,0,0,0,0,0,1,0
439008,0,0,0,0,0,1,1,1
929629,1,0,0,1,0,0,1,0
85276,1,0,0,0,1,1,1,0
93308,0,0,0,0,1,0,0,1
5544521,1,0,0,0,0,0,1,0
382382,0,0,0,0,0,1,1,1
71579,0,1,0,0,0,0,0,1
1056478,0,0,1,0,0,0,0,1
49369,0,0,0,0,0,0,0,1
417029,1,1,0,0,0,0,0,1
1630607,0,0,0,0,1,0,0,0
86546,0,0,0,1,0,0,1,0
29322,0,0,0,0,0,1,1,1
67367,0,0,0,0,1,0,0,0
78200,1,0,1,1,0,0,0,1
57251,0,0,0,0,0,0,1,1
303973,0,0,0,0,0,0,1,1
285730,0,0,0,0,0,0,1,0
63801,0,0,0,0,0,0,0,1
72263,0,0,0,0,1,0,1,0
1590962,0,0,0,0,0,1,1,1
1411238,0,0,0,0,0,1,0,1
362230,0,0,0,0,1,0,0,1
33382,0,0,0,0,0,1,0,1
1622547,1,0,0,0,1,0,0,1
296686,0,0,0,0,0,1,1,1
41530,0,1,0,0,0,0,1,0
935075,0,0,0,0,0,0,1,0
43882,0,1,0,0,0,1,0,1
1233467,0,0,0,0,0,1,1,1
1694539,0,1,0,0,0,0,0,0
80832,0,1,0,0,0,0,1,0
74645,0,0,0,0,0,0,1,1
323263,0,0,0,0,0,0,0,1
27551,1,0,0,0,0,1,0,0
1351672,0,1,0,0,0,0,1,0
119239,1,1,0,0,1,1,1,0
50908,0,1,0,0,1,0,0,0
5544386,1,0,0,0,0,0,0,1
469094,0,0,0,0,0,0,1,1
487975,0,0,0,0,0,0,0,0
1312954,0,0,0,0,1,0,1,0
98061,0,0,0,1,1,0,1,0
758789,0,0,0,0,0,0,1,0
58301,0,0,0,0,0,0,1,0
1247371,0,1,0,0,0,0,0,0
70136,0,1,0,0,0,0,0,0
1982143,0,0,0,0,0,1,1,1
28089,0,0,0,0,1,0,1,0
54428,1,0,0,0,0,1,1,0
104504,0,1,0,0,0,0,0,0
441970,0,1,0,0,0,1,1,0
402049,0,0,0,0,0,0,0,1
1272014,0,0,0,0,0,0,0,1
116778,0,0,0,0,0,0,0,1
845986,0,0,0,0,0,0,1,0
76897,0,0,0,0,0,0,0,1
384814,0,0,0,0,0,1,1,0
168159,0,0,1,0,0,0,0,0
405807,1,0,0,0,1,0,1,0
85398,0,0,0,0,0,0,1,0
42040,0,0,0,0,1,0,0,1
488414,1,0,0,0,1,1,1,0
57520,1,1,0,0,0,0,0,0
1516518,0,0,0,0,0,0,0,1
99310,0,0,0,0,0,0,1,1
1353931,0,1,0,0,0,0,0,0
1302017,0,0,0,0,0,1,1,1
403880,1,0,0,0,0,0,0,0
2066094,0,0,0,0,0,0,0,0
1183482,0,0,0,0,0,0,0,1
414324,0,0,0,0,0,0,0,1
160429,0,1,1,1,0,0,1,0
1566648,0,1,0,0,0,0,0,0
103776,1,0,0,1,1,0,0,0
813980,1,0,0,0,1,0,1,0
54415,0,0,0,1,0,0,0,0
463352,0,1,0,1,0,0,0,1
1541664,1,0,0,0,1,0,1,0
13450,0,0,0,0,0,0,1,0
398017,0,0,0,0,1,0,1,0
1629741,1,0,0,1,0,0,0,0
138841,0,0,1,0,0,0,0,1
111431,0,0,0,0,1,0,1,0
2011118,1,0,1,1,0,0,0,0
107276,0,0,0,0,0,0,1,0
259489,0,0,0,0,0,1,1,0
113119,1,0,0,0,1,0,1,0
82933,0,0,0,0,1,0,1,0
112570,0,0,0,0,0,0,1,0
1618372,0,0,0,1,1,0,0,0
1043568,1,0,0,0,1,0,1,0
44155,0,0,0,0,1,0,1,0
114076,0,0,0,0,0,0,0,1
499025,0,0,0,0,0,1,1,0
2536030,0,0,0,0,0,1,1,0
65832,1,0,1,1,0,0,0,1
972356,1,1,0,0,0,0,0,0
105912,0,0,0,0,0,0,0,1
1810543,0,0,0,0,1,0,0,0
2023522,0,0,0,0,1,0,0,0
1426320,0,0,0,0,0,1,0,1
47608,0,0,0,0,0,0,0,1
109730,0,0,0,0,1,0,1,0
162945,0,0,0,0,1,0,0,0
2005268,0,0,1,1,0,0,0,0
258038,1,1,0,0,0,0,0,1
23703,1,0,0,0,0,0,0,0
47025,0,0,0,0,0,0,1,1
99166,0,0,0,0,0,1,0,1
76079,0,0,0,0,0,0,1,0
1308729,1,0,0,0,1,0,0,0
385752,1,0,1,1,0,0,0,0
117786,1,0,0,0,1,0,0,1
5544800,0,0,1,0,0,1,0,1
319514,0,1,0,0,0,0,1,0
795438,0,0,0,0,0,1,1,0
1645170,0,0,0,0,0,0,0,1
130267,0,0,0,0,1,0,0,0
415023,0,0,0,0,1,0,1,0
1356996,0,1,0,0,0,0,1,0
44364,0,0,0,0,1,0,1,0
40851,1,0,0,0,0,0,0,0
1529298,0,1,0,0,0,0,0,0
1722514,0,1,0,0,0,0,0,0
206608,0,1,0,0,0,0,1,1
120094,0,1,0,0,0,0,1,0
81280,0,0,0,0,0,0,1,0
245866,0,0,0,0,1,0,0,0
42874,1,0,0,0,1,1,1,0
1466072,0,1,0,0,0,0,0,0
58615,0,0,0,0,0,0,1,0
1134854,0,0,0,1,1,0,0,0
66402,0,1,0,0,0,0,0,1
41547,1,0,0,1,1,0,0,0
71910,0,0,0,0,0,0,1,0
42265,1,0,0,0,1,1,1,1
1727496,0,0,0,0,0,1,1,1
1111833,0,1,0,0,0,0,0,1
1114677,0,1,1,0,0,1,1,1
2109087,0,0,0,0,0,0,0,1
238321,0,0,0,0,0,0,1,0
772168,0,0,0,0,0,0,1,0
1209377,0,0,0,0,1,0,1,0
105655,1,1,0,1,0,1,1,0
366915,0,0,0,0,0,1,1,1
34269,1,0,0,0,0,1,1,0
311648,0,0,0,0,0,0,1,1
453543,0,0,0,0,1,0,0,0
111390,0,0,0,0,0,0,1,0
1532926,0,1,0,0,0,0,0,0
417229,0,0,0,0,1,1,0,0
46878,0,0,0,0,1,0,1,0
407304,1,0,0,1,1,0,0,0
139362,0,0,0,0,0,1,1,0
77199,0,0,1,0,0,0,0,1
114418,1,1,0,0,0,0,0,0
760169,0,0,0,0,1,0,0,0
87315,0,0,0,0,1,1,0,1
457472,0,0,0,0,0,0,1,0
974961,0,1,0,0,0,0,0,0
59170,1,0,0,0,1,0,0,1
45978,0,0,0,0,0,0,1,0
418084,0,0,0,0,0,0,0,1
38259,0,0,0,0,1,0,0,0
421696,0,1,0,0,0,0,0,0
1383256,0,0,1,0,0,0,0,0
1730697,0,0,0,0,0,0,0,1
330955,0,0,1,0,0,0,0,1
53746,0,0,0,0,0,1,1,0
253867,0,0,0,0,0,1,0,1
65643,0,0,0,0,0,0,0,1
114048,1,1,1,0,0,0,1,1
61450,0,0,0,0,0,0,0,1
407263,0,1,0,0,0,0,0,0
23038,1,0,0,0,1,0,1,0
5544716,1,1,0,0,0,1,0,0
1514831,0,0,0,0,0,0,0,1
1139780,0,0,0,0,0,0,1,0
43425,0,1,0,0,0,0,0,1
301214,1,0,0,0,1,0,0,1
44497,0,1,0,0,0,0,1,0
71408,0,0,0,0,1,0,1,0
71569,1,0,1,1,0,0,1,0
159601,0,0,0,0,0,0,1,0
51198,1,1,0,0,0,0,1,0
112459,1,0,0,0,0,1,1,0
1582248,0,1,0,0,1,0,1,0
1572154,0,0,0,0,0,1,1,0
63835,1,0,0,0,0,0,1,0
810990,0,0,0,1,0,0,1,1
1592561,0,0,1,1,1,0,0,0
116928,0,0,0,0,0,1,0,1
45569,0,0,0,0,0,0,1,0
339824,1,0,0,0,1,0,1,0
417421,0,0,0,0,0,0,0,1
90072,0,0,0,0,0,0,0,1
